LearnerID,InitialEnglishLevel,DailyStudyTime,StudyFrequency,VocabularyMastery,GrammarMastery,ListeningComprehension,OralExpression,ReadingAbility,WritingAbility,Memorization,Understanding,Application,Analysis,Evaluation,Creation,LearningPathCategory
L1036,Intermediate,1.4,5,56.15543121022908,63.085710068901165,67.68850786400992,70.0750319495192,54.03012968954468,56.11694130106675,2,3,3,2,2,3,Elementary_Path
L1037,Elementary,0.9,7,45.88975063496827,42.35644166796533,57.09348857334689,39.861863580710704,41.74212874745493,34.02073636932954,2,2,2,1,2,2,Beginner_Path
L1038,Intermediate,1.5,7,70.21622984073039,47.257961816470996,64.54955881989076,59.804681418312065,67.59442173822583,57.60706161971275,3,2,3,3,2,3,Elementary_Path
L1039,Beginner,2.4,1,36.212401633969066,28.973756953854426,40.673404866034076,40.26542750930996,37.76060575686726,33.35786215958505,1,1,2,1,1,1,Beginner_Path
L1040,Elementary,1.2,5,70.82660322109797,45.01783041104609,58.9245601847052,60.97916505660762,49.199170017509076,26.114765872845936,3,2,2,1,2,2,Elementary_Path
L1041,Elementary,1.5,2,54.308624190150375,34.40788291627098,45.73836736516792,60.6257740696415,52.79821595944277,34.297445599855834,2,1,2,2,2,2,Beginner_Path
L1042,Intermediate,1.5,2,47.243173400042686,49.997389834133244,52.905646710409414,57.42497031205084,62.65288344783808,62.94926017673945,2,2,2,3,2,2,Elementary_Path
L1043,Elementary,2.1,7,48.71453706748043,39.838833581285655,67.42826893326827,43.24515258810557,35.70673529025935,64.44017650000441,2,1,2,2,2,2,Beginner_Path
L1044,Intermediate,0.5,1,53.48324877843584,76.24556229829014,72.271679888921,51.3616689717431,72.86252086454859,58.67165405043045,2,3,3,3,3,3,Elementary_Path
L1045,Upper-Intermediate,1.1,5,53.056175301799755,42.261850600660836,80.6589160860224,70.5893677753422,76.21182151900678,81.03083278293367,2,2,3,3,2,3,Intermediate_Path
L1046,Intermediate,1.6,2,75.9947094011379,53.203802785943665,81.65142382543782,53.659666456764,57.973467371778504,53.4424469141679,3,2,3,2,3,3,Elementary_Path
L1047,Beginner,2.3,4,47.03142542220004,52.25693792814771,42.32234481275155,43.53627409358232,44.308460051697466,34.13453839319397,2,2,2,1,2,2,Beginner_Path
L1048,Beginner,1.2,3,45.33207317899313,36.21844464132454,58.22703219988979,42.203098174852045,42.36542193614863,45.90979027619465,2,1,2,2,2,2,Beginner_Path
L1049,Upper-Intermediate,0.5,3,76.65403660299704,77.53417473421092,81.75574084925822,78.91801191145015,82.67062689489703,86.62777289179469,3,3,4,4,3,4,UpperIntermediate_Path
L1050,Beginner,1.9,2,26.179824313075624,35.99826315099768,34.7524924992361,50.592837114361686,45.37983672150941,48.01096693465622,1,1,2,2,1,2,Beginner_Path
L1051,Upper-Intermediate,1.1,5,70.16382860444563,63.326666187835194,98.48040191770849,91.62869121400178,82.17846228996267,59.33636924615181,3,3,4,3,3,4,Intermediate_Path
L1052,Elementary,0.7,6,58.41780774784013,22.58084065491087,64.90710846624086,49.24663393407557,63.50993905727516,44.33041109684754,2,1,2,2,2,2,Elementary_Path
L1053,Upper-Intermediate,1.1,2,64.48779970217497,72.05455687036303,78.78978968990435,83.99463771395654,83.83624548970973,72.77524684476295,3,3,4,3,3,3,Intermediate_Path
L1054,Intermediate,1.4,6,34.682306837491865,47.24393395397609,72.2717125953395,54.483398161657846,58.39513779671437,52.40322036492471,1,2,3,2,2,2,Elementary_Path
L1055,Advanced,1.1,6,87.72893992219073,76.99664593834696,90.96296566002093,99.85006983583015,78.77098843923167,88.87857543415596,4,3,4,4,4,4,UpperIntermediate_Path
L1056,Elementary,0.5,5,48.58242445972461,40.01012744020888,63.29149035059542,58.61509157175844,66.67797933004515,53.20576811668947,2,2,3,2,2,3,Elementary_Path
L1057,Intermediate,2.1,6,61.35563416414709,72.44861406623494,41.08921434716041,68.08415969942992,57.62276626652887,65.02809751955141,3,3,2,3,3,2,Elementary_Path
L1058,Elementary,2.4,4,57.28518643514536,69.04837542253972,44.801986663054066,48.940698411915236,45.268925866394774,61.85870152221523,2,3,2,2,3,2,Elementary_Path
L1059,Elementary,2.0,5,56.37605812231209,47.17207937528401,64.79259744286963,41.31641836009111,32.63273182235561,41.705588952751654,2,2,2,1,2,2,Beginner_Path
L1060,Intermediate,0.7,2,62.587698052439215,50.35232776088272,62.50344461781081,44.05471562134524,63.384731053121115,41.35966835160686,3,2,2,2,2,2,Elementary_Path
L1061,Upper-Intermediate,1.4,7,86.9553138808671,58.2277358254879,82.07542294888742,72.599627924789,76.4888660395377,73.58234594014453,4,2,3,3,3,3,Intermediate_Path
L1062,Advanced,1.5,4,74.81030219186685,89.68540161546069,81.53214337884566,100.0,74.8488506375052,100.0,3,4,4,4,4,4,UpperIntermediate_Path
L1063,Intermediate,1.9,1,65.0458181447739,72.82905600065143,83.47866995702103,54.90155098635927,64.53274042133175,50.230241400459406,3,3,3,2,3,3,Intermediate_Path
L1064,Elementary,2.0,3,56.265383633369424,42.526596129748434,66.90529643717676,55.85126585460055,45.01808079298561,51.86846977063719,2,2,3,2,2,2,Elementary_Path
L1065,Elementary,1.0,2,37.6043771391976,21.21003959246776,52.993147816246704,56.43951400518931,76.90315007288694,51.95745792472643,1,1,2,3,1,2,Beginner_Path
L1066,Intermediate,1.6,2,44.971293913176105,61.700496718155236,60.953041431366735,55.16313779072827,54.30638807909132,56.91442047344609,2,3,2,2,2,2,Elementary_Path
L1067,Beginner,1.8,2,32.54057873524398,44.853997114500494,55.29604361419693,51.163448375195195,35.64806667802207,35.06924721043714,1,2,2,1,1,2,Beginner_Path
L1068,Beginner,2.5,4,33.38458557484708,19.141543596141524,64.82470450168927,8.913392555194964,31.25223775745632,25.765707942786072,1,0,1,1,1,1,Beginner_Path
L1069,Elementary,2.0,1,57.534194635024306,46.76484183662953,64.53760255811353,35.77249721261825,62.77876521041972,22.183379275794227,2,2,2,2,2,2,Beginner_Path
L1070,Elementary,2.1,7,43.85461216308905,49.512260161360985,76.71802667396602,38.8436770364154,46.27224205535247,33.88149293335971,2,2,2,2,2,2,Beginner_Path
L1071,Elementary,1.6,5,41.43651481718796,44.26892697991062,45.77648670938082,39.8028497713261,42.750858462345036,41.096958508883006,2,2,2,2,2,2,Beginner_Path
L1072,Beginner,2.5,1,33.883662633054406,27.092290809146462,36.80613169501209,41.362629511858955,47.06955009920542,45.97422687422707,1,1,1,2,1,2,Beginner_Path
L1073,Beginner,1.8,4,51.18632334154212,45.15937223563556,33.110588819466514,40.90037803053902,26.196470645868146,33.96871937648624,2,2,1,1,2,1,Beginner_Path
L1074,Beginner,0.9,2,40.13043374376952,30.966202540313173,49.41760649649479,41.93990572175008,46.25110546248948,29.809742810818513,2,1,2,1,1,2,Beginner_Path
L1075,Advanced,2.5,3,88.20748974643088,70.14813837300068,96.7560354980437,93.96081494132487,100.0,76.0901455804657,4,3,4,4,3,4,UpperIntermediate_Path
L1076,Elementary,2.0,2,48.899945012989484,24.50525514330319,53.48048876528014,38.4989543085435,55.66607832835089,51.56805828509481,2,1,2,2,1,2,Beginner_Path
L1077,Elementary,1.2,5,62.92060334326523,57.6084951999931,63.09258628123298,35.81823933192681,56.37898316259925,58.58357166430605,3,2,2,2,3,2,Elementary_Path
L1078,Intermediate,1.2,6,52.50828273396758,61.166639764711185,77.32328605214664,61.96319682007863,68.70060216907484,65.6343572186746,2,3,3,3,2,3,Elementary_Path
L1079,Beginner,1.7,3,53.15508290940104,35.87973547129169,29.74337590713158,31.69767926353561,57.09708028675519,41.06149699758469,2,1,1,2,2,1,Beginner_Path
L1080,Upper-Intermediate,1.8,2,77.10496298921504,65.59725363149197,74.03027972098884,57.29524954632029,87.09893960019104,55.2438725361706,3,3,3,3,3,3,Intermediate_Path
L1081,Intermediate,1.6,7,58.395806180246524,49.71001585796873,73.2014359412306,67.71344284541482,64.39669722273024,51.483257571562284,2,2,3,2,2,3,Elementary_Path
L1082,Beginner,1.7,3,65.00900497934282,24.242633515583886,40.32261316141418,51.951019065022976,49.03891400636002,54.47304228889675,3,1,2,2,2,2,Beginner_Path
L1083,Elementary,2.7,6,39.44360510201403,40.685443554401154,47.01793923641846,63.57160889698659,41.14065074534889,56.21950491915225,1,2,2,2,2,2,Beginner_Path
L1084,Upper-Intermediate,2.3,1,71.46314240432994,48.79912784879826,90.18537427650395,74.8700772147472,82.76293590747322,54.624967817652745,3,2,4,3,3,3,Intermediate_Path
L1085,Upper-Intermediate,1.6,4,62.67568760835999,62.63936346531486,67.1049993027602,79.25932095972902,64.94444028816253,69.44409476800729,3,3,3,3,3,3,Intermediate_Path
L1086,Elementary,2.2,2,59.524619705361694,41.89062483648906,51.98420192208895,61.69868223361911,46.32977581368373,48.63098432661039,2,2,2,2,2,2,Elementary_Path
L1087,Intermediate,0.8,5,76.89188933651678,61.09880047190419,68.28644025804809,51.58584209976566,29.174378248567624,47.3784153697378,3,3,2,1,3,2,Elementary_Path
L1088,Beginner,1.8,1,56.69922781404639,34.60073536626636,39.261800860898816,49.10677684054092,44.01429659367462,11.907959785911512,2,1,2,1,2,1,Beginner_Path
L1089,Advanced,2.8,2,100.0,92.9492311387556,100.0,90.75396234143209,83.56127988891647,85.98824045016431,5,4,4,4,4,4,Advanced_Path
L1090,Beginner,1.3,1,38.02379532204034,48.491351051134295,39.31123024802631,47.13711652342591,51.11145215204463,27.122417423795607,1,2,2,1,2,2,Beginner_Path
L1091,Upper-Intermediate,0.9,5,71.34759022510154,80.58170093824101,94.0861949344592,74.86093020875936,78.90192610605403,62.16158260915316,3,4,4,3,3,3,Intermediate_Path
L1092,Intermediate,1.0,2,43.28830227505935,59.70509847378557,63.742537025042274,70.96256709748002,71.24095894701625,51.45319640069242,2,2,3,3,2,3,Elementary_Path
L1093,Intermediate,0.7,6,80.35873535181793,55.11862679180784,71.71270136705354,60.235237625415365,49.16403455327462,53.66324085345188,4,2,3,2,3,2,Elementary_Path
L1094,Elementary,1.0,6,54.68978078148468,35.19211991586441,62.460239529828165,33.16020940532582,60.38386037159633,44.90917205904314,2,1,2,2,2,2,Beginner_Path
L1095,Beginner,1.2,5,35.08043095130517,42.39944051379317,38.724599972559275,52.51926632314722,61.05856344363327,26.160101010779986,1,2,2,2,1,2,Beginner_Path
L1096,Beginner,0.5,3,53.28056888986968,51.797473822215295,24.465134513441114,28.52469259027888,47.64158299931894,32.79790470365923,2,2,1,2,2,1,Beginner_Path
L1097,Beginner,1.5,5,30.27235483239999,38.42106039650418,48.60755754663835,50.53058210243914,47.903490086922886,17.425766295972448,1,1,2,1,1,2,Beginner_Path
L1098,Beginner,2.1,3,44.06622034222674,54.17259148426123,45.72288347124869,37.09757118559678,41.695976763949346,38.11039065368078,2,2,2,1,2,2,Beginner_Path
L1099,Intermediate,0.9,2,58.27370865709165,39.744282919389164,70.55826027575128,69.76010985197706,54.75331219434636,26.437245866588427,2,1,3,2,2,2,Elementary_Path
L1100,Elementary,2.6,3,56.386771398803006,33.45836615220459,52.734725276171616,59.34768614866765,57.61192372701509,42.105099195663804,2,1,2,2,2,2,Elementary_Path
L1101,Beginner,1.9,2,39.36426460813878,43.55201507748262,40.69572301199284,42.30142974315371,24.939170895979316,44.19186153676954,1,2,2,1,2,1,Beginner_Path
L1102,Advanced,2.2,2,75.49072108888775,87.64290210153251,100.0,93.08535317627131,85.82244875079184,74.40659312725174,3,4,4,4,4,4,UpperIntermediate_Path
L1103,Upper-Intermediate,1.0,7,75.75576372670038,83.13782176571807,65.27645938489222,77.22628617192566,57.28943197662818,77.164302036574,3,4,3,3,3,3,Intermediate_Path
L1104,Upper-Intermediate,2.1,4,85.48864141875362,69.8452835927326,87.33950478364238,52.861752437189224,67.96343622684917,81.55732712120893,4,3,3,3,3,3,Intermediate_Path
L1105,Advanced,0.7,2,89.70783594146015,76.32024577471668,89.25398141816609,89.18330218898203,96.42045091893561,51.92100047502612,4,3,4,3,4,4,UpperIntermediate_Path
L1106,Beginner,2.1,3,47.75115121589086,32.86406757794958,41.64221382259578,26.83935823928105,45.053933762204636,33.486370964242575,2,1,1,1,2,1,Beginner_Path
L1107,Elementary,1.6,4,39.54470514325947,29.67316029076266,51.828971674260345,49.71187143745663,50.50913695535473,16.24226572371725,1,1,2,1,1,2,Beginner_Path
L1108,Intermediate,1.9,4,59.73739206730148,43.714093269029654,56.96565725828743,46.57057453616785,61.704009940620104,53.81791554429054,2,2,2,2,2,2,Elementary_Path
L1109,Intermediate,0.7,2,53.75489544911423,64.7244399791801,70.7122421023624,46.15048058773925,41.14135382135791,54.92828789018673,2,3,2,2,2,2,Elementary_Path
L1110,Beginner,0.9,5,47.469808401047096,43.7278741446961,58.906435959499575,54.04934501753902,36.27437719429085,10.174560140891614,2,2,2,1,2,1,Beginner_Path
L1111,Upper-Intermediate,1.9,5,75.31491562261996,73.63004284806077,84.70013661246662,83.69447388124189,68.1864839356479,89.24838362079865,3,3,4,3,3,4,Intermediate_Path
L1112,Beginner,0.8,6,46.900736763366126,17.789224790395306,46.03381996212095,37.958574150558455,33.40940309485459,37.86015807634625,2,0,2,1,1,1,Beginner_Path
L1113,Beginner,1.8,4,50.87710426157866,31.415964244871116,35.13559500900753,39.84768650249024,45.99578627813753,26.509765679179647,2,1,1,1,2,1,Beginner_Path
L1114,Elementary,0.5,2,56.91618575121388,32.75000111339949,60.16825265824451,45.52083974256991,41.39492673494689,59.65379427498519,2,1,2,2,2,2,Beginner_Path
L1115,Intermediate,2.1,7,62.731184342936444,66.76533253787765,86.56349631729299,63.69876375979523,53.95319149872589,37.04386779357684,3,3,3,2,3,3,Elementary_Path
L1116,Intermediate,0.6,5,50.017877414885945,49.16277866437399,61.193053762049075,51.23945633451195,39.12930754290484,42.70828966481683,2,2,2,2,2,2,Beginner_Path
L1117,Beginner,1.9,7,39.972138893330985,24.142522892184505,41.24016420648134,47.93740262867957,37.058768196238304,12.005444763301014,1,1,2,1,1,1,Beginner_Path
L1118,Upper-Intermediate,1.9,2,69.66909597984167,70.29796165121425,74.38910869019003,70.46913158985889,64.1216245228638,88.01045196539334,3,3,3,3,3,3,Intermediate_Path
L1119,Elementary,1.0,2,46.55936043295773,38.59845543165388,50.10585765505579,43.80153004168771,50.79202928689644,48.323463714720035,2,1,2,2,2,2,Beginner_Path
L1120,Beginner,1.9,4,36.25465849249749,49.83743910203707,17.547004463276153,38.21713018484843,30.488919532575352,41.59401789848495,1,2,1,1,2,1,Beginner_Path
L1121,Upper-Intermediate,1.7,7,65.20074425217756,62.65189102465809,84.05035385855713,67.0885317007439,76.04542245549216,73.01001233918475,3,3,3,3,3,3,Intermediate_Path
L1122,Advanced,1.1,6,70.4266141086601,71.00771740775369,86.54447823645387,91.28682349496484,88.55314239257658,90.73767761144585,3,3,4,4,3,4,UpperIntermediate_Path
L1123,Upper-Intermediate,0.8,4,68.31856951672233,48.470864842424845,63.897368812082,67.626374106866,91.72041773042321,70.78077713895989,3,2,3,4,2,3,Intermediate_Path
L1124,Upper-Intermediate,0.5,1,76.93379451924159,69.69213497586586,87.53189949732548,77.68523602818836,79.97217980453193,72.70921342707442,3,3,4,3,3,3,Intermediate_Path
L1125,Intermediate,1.7,7,46.5182295457251,49.38069886142074,54.17982214958064,70.16006538911476,41.60362127437697,56.07603436222951,2,2,3,2,2,2,Elementary_Path
L1126,Intermediate,0.5,5,60.15682236471624,40.71095393488273,61.61330946116242,50.806783131918266,47.35111155897292,48.91408194430721,3,2,2,2,2,2,Elementary_Path
L1127,Beginner,1.6,5,59.00268424310965,46.89226461255785,59.6644239118858,36.69424542704829,40.55208008992333,34.53375234785331,2,2,2,1,2,2,Beginner_Path
L1128,Elementary,1.3,5,60.23056555252239,51.672451474292416,40.90784201975487,52.613307130354215,40.701520516073494,47.73594573261678,3,2,2,2,2,2,Beginner_Path
L1129,Elementary,2.0,3,66.4354150912053,44.717821210627704,39.67401765402238,43.64142645018593,20.31631569764148,46.10549119552131,3,2,2,1,2,1,Beginner_Path
L1130,Elementary,1.3,2,53.91127876932726,58.643262441708664,57.69306189562338,52.643205608266655,63.495463138337435,30.222278922466828,2,2,2,2,2,2,Elementary_Path
L1131,Intermediate,1.3,4,71.67509822986446,61.62536033398613,76.49487364010369,63.5539886065174,67.20224016905408,41.55013331391591,3,3,3,2,3,3,Elementary_Path
L1132,Elementary,2.0,5,42.760352695322126,36.771440984815676,39.25658282268037,58.83261776294304,55.209768734917716,55.82841433916391,2,1,2,2,1,2,Beginner_Path
L1133,Beginner,1.7,1,33.55659732978016,24.60779836009234,49.076897368371775,31.94009953915088,33.92676954529085,31.93005954116598,1,1,2,1,1,1,Beginner_Path
L1134,Beginner,1.7,5,12.608597938625273,43.17981544453861,50.80999539961692,28.572247597695252,44.27676771009929,40.847253470359405,0,2,1,2,1,2,Beginner_Path
L1135,Intermediate,1.8,6,71.86145474042299,58.96366956467351,44.4083951630768,54.92422610436256,52.95639675779118,44.07880090277604,3,2,2,2,3,2,Elementary_Path
L1136,Beginner,0.5,2,55.40323979819886,36.697477679706616,52.9850133790722,28.322476604529,42.04857300217691,20.268541233534698,2,1,2,1,2,1,Beginner_Path
L1137,Upper-Intermediate,2.0,7,69.4682275465273,61.535021971310925,88.7660587984218,78.64498204047497,65.79416774163522,61.56403387468287,3,3,4,3,3,3,Intermediate_Path
L1138,Elementary,1.9,2,47.460482936027645,51.07947567005754,51.882144267439756,36.38248699823589,65.16288450556014,42.77434929228587,2,2,2,2,2,2,Beginner_Path
L1139,Elementary,0.8,7,42.46137886309039,37.44501116866051,67.52346362298007,71.33016418252689,34.297633459181554,38.348597007155874,2,1,3,1,1,2,Beginner_Path
L1140,Intermediate,1.3,7,63.82653551477492,53.98013345406322,76.36455574324845,70.9592786157375,72.32283829510831,67.93933523105714,3,2,3,3,2,3,Intermediate_Path
L1141,Upper-Intermediate,1.5,4,86.24932545303241,84.4694414638698,81.03117925717204,73.12575769600315,75.3891582801733,71.79523301537462,4,4,3,3,4,3,Intermediate_Path
L1142,Elementary,1.4,3,32.57228026118959,38.39165764189854,50.48554609675067,56.67394492997976,45.10533004658009,63.489386185618585,1,1,2,2,1,2,Beginner_Path
L1143,Intermediate,1.7,7,64.09438530642252,39.27010742927139,55.27172107417043,41.631981356892084,61.67002921695738,59.044081540714174,3,1,2,3,2,2,Elementary_Path
L1144,Intermediate,2.5,7,57.233282282808545,44.4745280812989,64.62436490633809,83.23373331399557,67.3334800717818,30.87449182080189,2,2,3,2,2,3,Elementary_Path
L1145,Elementary,2.3,4,51.13394391966689,54.942988266876235,60.69758919704179,42.09785387799511,63.66746736694397,55.560416064585546,2,2,2,2,2,2,Elementary_Path
L1146,Upper-Intermediate,0.6,5,79.58994001674291,72.54731137380209,76.75823138959359,71.79502586100641,78.13143023133532,54.90448377530045,3,3,3,3,3,3,Intermediate_Path
L1147,Intermediate,1.9,6,58.11797561227179,53.71122621311246,43.0249899473797,39.440667128115635,51.093039147377226,57.30533667211339,2,2,2,2,2,2,Elementary_Path
L1148,Intermediate,2.4,1,58.964131465942195,49.90906194688431,77.6871389457657,62.86287304740895,60.556301237657884,47.25315942336155,2,2,3,2,2,3,Elementary_Path
L1149,Upper-Intermediate,1.8,4,72.86124832445361,74.8535990755319,81.90223221844894,61.93655842922891,93.16793236662373,91.42711034464186,3,3,3,4,3,4,Intermediate_Path
L1150,Upper-Intermediate,2.3,3,84.70316201788282,61.508951490097765,76.20375503323166,74.01655761566029,88.47678085512624,84.39597927430135,4,3,3,4,3,4,Intermediate_Path
L1151,Intermediate,2.9,4,64.18759960127497,58.05665568642596,73.57158388423288,52.55725567075462,69.0876347812436,47.58179358298242,3,2,3,2,3,3,Elementary_Path
L1152,Upper-Intermediate,2.2,2,77.2058353773736,62.68745431187043,95.24638596482757,62.222560650696565,82.95687020122386,68.72642331878889,3,3,3,3,3,3,Intermediate_Path
